"acfrequency";"number";"T";"r Pin1";"i Pin1"
1.396e+08;3;125;0.0301172;-0.000168075
1.594e+08;3;125;0.0302783;-0.000218879
1.792e+08;3;125;0.0304605;-0.00028077
1.99e+08;3;125;0.0306635;-0.000355352
2.188e+08;3;125;0.0308872;-0.000444312
2.386e+08;3;125;0.0311313;-0.000549418
2.584e+08;3;125;0.0313954;-0.000672532
2.782e+08;3;125;0.0316791;-0.000815611
2.98e+08;3;125;0.0319816;-0.000980712
3.178e+08;3;125;0.0323024;-0.00116999
3.376e+08;3;125;0.0326405;-0.00138571
3.574e+08;3;125;0.0329947;-0.00163021
3.772e+08;3;125;0.0333637;-0.00190594
3.97e+08;3;125;0.0337459;-0.0022154
4.168e+08;3;125;0.0341393;-0.00256116
4.366e+08;3;125;0.0345419;-0.00294579
4.564e+08;3;125;0.0349508;-0.00337189
4.762e+08;3;125;0.0353631;-0.00384196
4.96e+08;3;125;0.0357754;-0.00435845
5.158e+08;3;125;0.0361837;-0.00492359
5.356e+08;3;125;0.0365836;-0.0055394
5.554e+08;3;125;0.0369702;-0.00620754
5.752e+08;3;125;0.037338;-0.00692927
5.95e+08;3;125;0.0376813;-0.00770528
6.148e+08;3;125;0.0379937;-0.00853564
6.346e+08;3;125;0.0382685;-0.00941965
6.544e+08;3;125;0.0384987;-0.0103557
6.742e+08;3;125;0.0386773;-0.0113413
6.94e+08;3;125;0.0387972;-0.0123727
7.138e+08;3;125;0.0388514;-0.0134452
7.336e+08;3;125;0.0388335;-0.014553
7.534e+08;3;125;0.0387375;-0.0156889
7.732e+08;3;125;0.0385584;-0.0168448
7.93e+08;3;125;0.0382921;-0.0180118
8.128e+08;3;125;0.037936;-0.0191798
8.326e+08;3;125;0.0374888;-0.0203386
8.524e+08;3;125;0.0369508;-0.0214774
8.722e+08;3;125;0.036324;-0.0225855
8.92e+08;3;125;0.0356118;-0.0236527
9.118e+08;3;125;0.0348193;-0.0246691
9.316e+08;3;125;0.0339532;-0.0256259
9.514e+08;3;125;0.0330212;-0.0265155
9.712e+08;3;125;0.0320318;-0.0273314
9.91e+08;3;125;0.0309946;-0.0280689
1.0108e+09;3;125;0.0299191;-0.0287245
1.0306e+09;3;125;0.0288154;-0.0292964
1.0504e+09;3;125;0.027693;-0.0297843
1.0702e+09;3;125;0.0265612;-0.030189
1.09e+09;3;125;0.0254286;-0.0305127
1.1098e+09;3;125;0.0243033;-0.0307586
1.1296e+09;3;125;0.0231921;-0.0309305
1.1494e+09;3;125;0.0221014;-0.0310331
1.1692e+09;3;125;0.0210362;-0.0310713
1.189e+09;3;125;0.0200009;-0.0310505
1.2088e+09;3;125;0.0189989;-0.0309759
1.2286e+09;3;125;0.0180329;-0.0308531
1.2484e+09;3;125;0.0171046;-0.0306873
1.2682e+09;3;125;0.0162153;-0.0304834
1.288e+09;3;125;0.0153657;-0.0302465
1.3078e+09;3;125;0.0145558;-0.0299809
1.3276e+09;3;125;0.0137854;-0.0296909
1.3474e+09;3;125;0.0130539;-0.0293804
1.3672e+09;3;125;0.0123603;-0.0290529
1.387e+09;3;125;0.0117037;-0.0287115
1.4068e+09;3;125;0.0110827;-0.0283591
1.4266e+09;3;125;0.0104959;-0.0279983
1.4464e+09;3;125;0.00994199;-0.0276313
1.4662e+09;3;125;0.00941934;-0.0272601
1.486e+09;3;125;0.00892648;-0.0268865
1.5058e+09;3;125;0.00846189;-0.026512
1.5256e+09;3;125;0.00802408;-0.0261379
1.5454e+09;3;125;0.00761158;-0.0257653
1.5652e+09;3;125;0.00722297;-0.0253952
1.585e+09;3;125;0.00685689;-0.0250285
1.6048e+09;3;125;0.00651201;-0.0246657
1.6246e+09;3;125;0.00618707;-0.0243076
1.6444e+09;3;125;0.00588089;-0.0239545
1.6642e+09;3;125;0.00559233;-0.0236068
1.684e+09;3;125;0.0053203;-0.0232649
1.7038e+09;3;125;0.0050638;-0.022929
1.7236e+09;3;125;0.00482186;-0.0225993
1.7434e+09;3;125;0.00459359;-0.0222758
1.7632e+09;3;125;0.00437815;-0.0219587
1.783e+09;3;125;0.00417473;-0.0216481
1.8028e+09;3;125;0.0039826;-0.0213439
1.8226e+09;3;125;0.00380105;-0.0210461
1.8424e+09;3;125;0.00362943;-0.0207547
1.8622e+09;3;125;0.00346713;-0.0204696
1.882e+09;3;125;0.00331359;-0.0201908
1.9018e+09;3;125;0.00316826;-0.0199182
1.9216e+09;3;125;0.00303064;-0.0196516
1.9414e+09;3;125;0.00290028;-0.019391
1.9612e+09;3;125;0.00277672;-0.0191363
1.981e+09;3;125;0.00265957;-0.0188873
2.0008e+09;3;125;0.00254844;-0.0186439
2.0206e+09;3;125;0.00244298;-0.018406
2.0404e+09;3;125;0.00234284;-0.0181735
2.0602e+09;3;125;0.00224773;-0.0179462
2.08e+09;3;125;0.00215735;-0.0177241
2.0998e+09;3;125;0.00207142;-0.0175069
2.1196e+09;3;125;0.00198969;-0.0172946
2.1394e+09;3;125;0.00191192;-0.017087
2.1592e+09;3;125;0.00183789;-0.016884
2.179e+09;3;125;0.00176738;-0.0166855
2.1988e+09;3;125;0.00170021;-0.0164913
2.2186e+09;3;125;0.00163618;-0.0163014
2.2384e+09;3;125;0.00157512;-0.0161156
2.2582e+09;3;125;0.00151688;-0.0159338
2.278e+09;3;125;0.00146129;-0.0157559
2.2978e+09;3;125;0.00140822;-0.0155818
2.3176e+09;3;125;0.00135754;-0.0154114
2.3374e+09;3;125;0.0013091;-0.0152446
2.3572e+09;3;125;0.00126281;-0.0150813
2.377e+09;3;125;0.00121855;-0.0149214
2.3968e+09;3;125;0.0011762;-0.0147647
2.4166e+09;3;125;0.00113568;-0.0146113
2.4364e+09;3;125;0.00109689;-0.014461
2.4562e+09;3;125;0.00105974;-0.0143137
2.476e+09;3;125;0.00102415;-0.0141693
2.4958e+09;3;125;0.000990048;-0.0140278
2.5156e+09;3;125;0.000957353;-0.0138891
2.5354e+09;3;125;0.000925999;-0.0137531
2.5552e+09;3;125;0.00089592;-0.0136198
2.575e+09;3;125;0.000867055;-0.013489
2.5948e+09;3;125;0.000839345;-0.0133607
2.6146e+09;3;125;0.000812737;-0.0132348
2.6344e+09;3;125;0.000787177;-0.0131113
2.6542e+09;3;125;0.000762616;-0.0129901
2.674e+09;3;125;0.000739009;-0.0128712
2.6938e+09;3;125;0.000716311;-0.0127544
2.7136e+09;3;125;0.000694481;-0.0126398
2.7334e+09;3;125;0.000673478;-0.0125272
2.7532e+09;3;125;0.000653266;-0.0124166
2.773e+09;3;125;0.000633809;-0.012308
2.7928e+09;3;125;0.000615074;-0.0122014
2.8126e+09;3;125;0.000597029;-0.0120965
2.8324e+09;3;125;0.000579643;-0.0119935
2.8522e+09;3;125;0.000562888;-0.0118923
2.872e+09;3;125;0.000546736;-0.0117928
2.8918e+09;3;125;0.000531161;-0.011695
2.9116e+09;3;125;0.00051614;-0.0115988
2.9314e+09;3;125;0.000501648;-0.0115043
2.9512e+09;3;125;0.000487663;-0.0114113
2.971e+09;3;125;0.000474164;-0.0113198
2.9908e+09;3;125;0.000461131;-0.0112298
3.0106e+09;3;125;0.000448545;-0.0111413
3.0304e+09;3;125;0.000436387;-0.0110542
3.0502e+09;3;125;0.00042464;-0.0109685
3.07e+09;3;125;0.000413287;-0.0108841
3.0898e+09;3;125;0.000402313;-0.0108011
3.1096e+09;3;125;0.000391703;-0.0107193
3.1294e+09;3;125;0.000381441;-0.0106388
3.1492e+09;3;125;0.000371515;-0.0105596
3.169e+09;3;125;0.000361911;-0.0104815
3.1888e+09;3;125;0.000352617;-0.0104047
3.2086e+09;3;125;0.000343621;-0.010329
3.2284e+09;3;125;0.000334911;-0.0102544
3.2482e+09;3;125;0.000326476;-0.0101809
3.268e+09;3;125;0.000318307;-0.0101085
3.2878e+09;3;125;0.000310393;-0.0100371
3.3076e+09;3;125;0.000302724;-0.0099668
3.3274e+09;3;125;0.000295292;-0.00989748
3.3472e+09;3;125;0.000288087;-0.00982915
3.367e+09;3;125;0.000281102;-0.00976179
3.3868e+09;3;125;0.000274329;-0.00969538
3.4066e+09;3;125;0.000267759;-0.00962989
3.4264e+09;3;125;0.000261385;-0.00956531
3.4462e+09;3;125;0.000255201;-0.00950162
3.466e+09;3;125;0.0002492;-0.0094388
3.4858e+09;3;125;0.000243375;-0.00937682
3.5056e+09;3;125;0.00023772;-0.00931569
3.5254e+09;3;125;0.000232228;-0.00925537
3.5452e+09;3;125;0.000226896;-0.00919586
3.565e+09;3;125;0.000221716;-0.00913712
3.5848e+09;3;125;0.000216684;-0.00907916
3.6046e+09;3;125;0.000211794;-0.00902196
3.6244e+09;3;125;0.000207042;-0.00896549
3.6442e+09;3;125;0.000202423;-0.00890975
3.664e+09;3;125;0.000197933;-0.00885473
3.6838e+09;3;125;0.000193568;-0.0088004
3.7036e+09;3;125;0.000189322;-0.00874675
3.7234e+09;3;125;0.000185193;-0.00869378
3.7432e+09;3;125;0.000181176;-0.00864146
3.763e+09;3;125;0.000177269;-0.0085898
3.7828e+09;3;125;0.000173466;-0.00853876
3.8026e+09;3;125;0.000169765;-0.00848835
3.8224e+09;3;125;0.000166163;-0.00843855
3.8422e+09;3;125;0.000162656;-0.00838936
3.862e+09;3;125;0.000159242;-0.00834075
3.8818e+09;3;125;0.000155917;-0.00829272
3.9016e+09;3;125;0.000152679;-0.00824526
3.9214e+09;3;125;0.000149525;-0.00819835
3.9412e+09;3;125;0.000146452;-0.008152
3.961e+09;3;125;0.000143459;-0.00810618
3.9808e+09;3;125;0.000140541;-0.00806089
4.0006e+09;3;125;0.000137698;-0.00801612
4.0204e+09;3;125;0.000134926;-0.00797187
4.0402e+09;3;125;0.000132225;-0.00792811
4.06e+09;3;125;0.00012959;-0.00788485
4.0798e+09;3;125;0.000127022;-0.00784207
4.0996e+09;3;125;0.000124517;-0.00779977
4.1194e+09;3;125;0.000122073;-0.00775794
4.1392e+09;3;125;0.00011969;-0.00771657
4.159e+09;3;125;0.000117364;-0.00767565
4.1788e+09;3;125;0.000115095;-0.00763518
4.1986e+09;3;125;0.000112881;-0.00759515
4.2184e+09;3;125;0.00011072;-0.00755554
4.2382e+09;3;125;0.000108611;-0.00751636
4.258e+09;3;125;0.000106552;-0.0074776
4.2778e+09;3;125;0.000104542;-0.00743925
4.2976e+09;3;125;0.000102579;-0.00740131
4.3174e+09;3;125;0.000100662;-0.00736376
4.3372e+09;3;125;9.87896e-05;-0.0073266
4.357e+09;3;125;9.69609e-05;-0.00728982
4.3768e+09;3;125;9.51745e-05;-0.00725343
4.3966e+09;3;125;9.34292e-05;-0.00721741
4.4164e+09;3;125;9.17239e-05;-0.00718175
4.4362e+09;3;125;9.00575e-05;-0.00714646
4.456e+09;3;125;8.84289e-05;-0.00711152
4.4758e+09;3;125;8.6837e-05;-0.00707693
4.4956e+09;3;125;8.5281e-05;-0.00704269
4.5154e+09;3;125;8.37598e-05;-0.00700879
4.5352e+09;3;125;8.22724e-05;-0.00697522
4.555e+09;3;125;8.08181e-05;-0.00694199
4.5748e+09;3;125;7.93959e-05;-0.00690907
4.5946e+09;3;125;7.80049e-05;-0.00687648
4.6144e+09;3;125;7.66444e-05;-0.0068442
4.6342e+09;3;125;7.53135e-05;-0.00681224
4.654e+09;3;125;7.40115e-05;-0.00678058
4.6738e+09;3;125;7.27376e-05;-0.00674922
4.6936e+09;3;125;7.14911e-05;-0.00671816
4.7134e+09;3;125;7.02712e-05;-0.00668739
4.7332e+09;3;125;6.90774e-05;-0.00665691
4.753e+09;3;125;6.79089e-05;-0.00662671
4.7728e+09;3;125;6.67651e-05;-0.0065968
4.7926e+09;3;125;6.56453e-05;-0.00656716
4.8124e+09;3;125;6.4549e-05;-0.0065378
4.8322e+09;3;125;6.34756e-05;-0.0065087
4.852e+09;3;125;6.24245e-05;-0.00647987
4.8718e+09;3;125;6.13951e-05;-0.0064513
4.8916e+09;3;125;6.03869e-05;-0.00642299
4.9114e+09;3;125;5.93994e-05;-0.00639493
4.9312e+09;3;125;5.84321e-05;-0.00636713
4.951e+09;3;125;5.74844e-05;-0.00633957
4.9708e+09;3;125;5.65559e-05;-0.00631226
4.9906e+09;3;125;5.56462e-05;-0.00628518
5.0104e+09;3;125;5.47547e-05;-0.00625835
5.0302e+09;3;125;5.38811e-05;-0.00623175
5.05e+09;3;125;5.30249e-05;-0.00620538
5.0698e+09;3;125;5.21857e-05;-0.00617924
5.0896e+09;3;125;5.13631e-05;-0.00615332
5.1094e+09;3;125;5.05566e-05;-0.00612763
5.1292e+09;3;125;4.9766e-05;-0.00610215
5.149e+09;3;125;4.89908e-05;-0.0060769
5.1688e+09;3;125;4.82307e-05;-0.00605185
5.1886e+09;3;125;4.74854e-05;-0.00602702
5.2084e+09;3;125;4.67544e-05;-0.0060024
5.2282e+09;3;125;4.60375e-05;-0.00597798
5.248e+09;3;125;4.53343e-05;-0.00595376
5.2678e+09;3;125;4.46445e-05;-0.00592975
5.2876e+09;3;125;4.39678e-05;-0.00590593
5.3074e+09;3;125;4.3304e-05;-0.00588231
5.3272e+09;3;125;4.26526e-05;-0.00585888
5.347e+09;3;125;4.20135e-05;-0.00583564
5.3668e+09;3;125;4.13864e-05;-0.00581259
5.3866e+09;3;125;4.07709e-05;-0.00578973
5.4064e+09;3;125;4.01669e-05;-0.00576705
5.4262e+09;3;125;3.9574e-05;-0.00574455
5.446e+09;3;125;3.89921e-05;-0.00572223
5.4658e+09;3;125;3.84209e-05;-0.00570009
5.4856e+09;3;125;3.78601e-05;-0.00567812
5.5054e+09;3;125;3.73096e-05;-0.00565633
5.5252e+09;3;125;3.6769e-05;-0.00563471
5.545e+09;3;125;3.62382e-05;-0.00561325
5.5648e+09;3;125;3.5717e-05;-0.00559197
5.5846e+09;3;125;3.52052e-05;-0.00557084
5.6044e+09;3;125;3.47025e-05;-0.00554988
5.6242e+09;3;125;3.42088e-05;-0.00552908
5.644e+09;3;125;3.37238e-05;-0.00550844
5.6638e+09;3;125;3.32475e-05;-0.00548796
5.6836e+09;3;125;3.27795e-05;-0.00546763
5.7034e+09;3;125;3.23198e-05;-0.00544746
5.7232e+09;3;125;3.18681e-05;-0.00542744
5.743e+09;3;125;3.14243e-05;-0.00540756
5.7628e+09;3;125;3.09882e-05;-0.00538784
5.7826e+09;3;125;3.05597e-05;-0.00536826
5.8024e+09;3;125;3.01386e-05;-0.00534883
5.8222e+09;3;125;2.97247e-05;-0.00532954
5.842e+09;3;125;2.9318e-05;-0.0053104
5.8618e+09;3;125;2.89181e-05;-0.00529139
5.8816e+09;3;125;2.85251e-05;-0.00527252
5.9014e+09;3;125;2.81388e-05;-0.00525379
5.9212e+09;3;125;2.7759e-05;-0.0052352
5.941e+09;3;125;2.73856e-05;-0.00521674
5.9608e+09;3;125;2.70184e-05;-0.00519841
5.9806e+09;3;125;2.66575e-05;-0.00518021
6.0004e+09;3;125;2.63025e-05;-0.00516214
6.0202e+09;3;125;2.59534e-05;-0.0051442
6.04e+09;3;125;2.56102e-05;-0.00512639
6.0598e+09;3;125;2.52726e-05;-0.00510871
6.0796e+09;3;125;2.49405e-05;-0.00509114
6.0994e+09;3;125;2.46139e-05;-0.00507371
6.1192e+09;3;125;2.42927e-05;-0.00505639
6.139e+09;3;125;2.39767e-05;-0.00503919
6.1588e+09;3;125;2.36658e-05;-0.00502211
6.1786e+09;3;125;2.33599e-05;-0.00500515
6.1984e+09;3;125;2.3059e-05;-0.00498831
6.2182e+09;3;125;2.27629e-05;-0.00497158
6.238e+09;3;125;2.24716e-05;-0.00495497
6.2578e+09;3;125;2.21849e-05;-0.00493846
6.2776e+09;3;125;2.19028e-05;-0.00492208
6.2974e+09;3;125;2.16252e-05;-0.0049058
6.3172e+09;3;125;2.1352e-05;-0.00488963
6.337e+09;3;125;2.10831e-05;-0.00487357
6.3568e+09;3;125;2.08184e-05;-0.00485761
6.3766e+09;3;125;2.05579e-05;-0.00484177
6.3964e+09;3;125;2.03014e-05;-0.00482602
6.4162e+09;3;125;2.00489e-05;-0.00481039
6.436e+09;3;125;1.98004e-05;-0.00479485
6.4558e+09;3;125;1.95557e-05;-0.00477942
6.4756e+09;3;125;1.93147e-05;-0.00476409
6.4954e+09;3;125;1.90775e-05;-0.00474885
6.5152e+09;3;125;1.88439e-05;-0.00473372
6.535e+09;3;125;1.86139e-05;-0.00471869
6.5548e+09;3;125;1.83874e-05;-0.00470375
6.5746e+09;3;125;1.81644e-05;-0.00468891
6.5944e+09;3;125;1.79447e-05;-0.00467416
6.6142e+09;3;125;1.77283e-05;-0.00465951
6.634e+09;3;125;1.75152e-05;-0.00464495
6.6538e+09;3;125;1.73053e-05;-0.00463048
6.6736e+09;3;125;1.70986e-05;-0.00461611
6.6934e+09;3;125;1.68949e-05;-0.00460182
6.7132e+09;3;125;1.66942e-05;-0.00458763
6.733e+09;3;125;1.64966e-05;-0.00457352
6.7528e+09;3;125;1.63018e-05;-0.0045595
6.7726e+09;3;125;1.61099e-05;-0.00454557
6.7924e+09;3;125;1.59209e-05;-0.00453173
6.8122e+09;3;125;1.57346e-05;-0.00451797
6.832e+09;3;125;1.5551e-05;-0.0045043
6.8518e+09;3;125;1.53701e-05;-0.00449071
6.8716e+09;3;125;1.51919e-05;-0.0044772
6.8914e+09;3;125;1.50162e-05;-0.00446378
6.9112e+09;3;125;1.4843e-05;-0.00445044
6.931e+09;3;125;1.46724e-05;-0.00443717
6.9508e+09;3;125;1.45042e-05;-0.00442399
6.9706e+09;3;125;1.43384e-05;-0.00441089
6.9904e+09;3;125;1.4175e-05;-0.00439787
7.0102e+09;3;125;1.40139e-05;-0.00438492
7.03e+09;3;125;1.3855e-05;-0.00437206
7.0498e+09;3;125;1.36985e-05;-0.00435927
7.0696e+09;3;125;1.35441e-05;-0.00434655
7.0894e+09;3;125;1.33919e-05;-0.00433391
7.1092e+09;3;125;1.32419e-05;-0.00432135
7.129e+09;3;125;1.30939e-05;-0.00430885
7.1488e+09;3;125;1.2948e-05;-0.00429644
7.1686e+09;3;125;1.28042e-05;-0.00428409
7.1884e+09;3;125;1.26623e-05;-0.00427182
7.2082e+09;3;125;1.25224e-05;-0.00425961
7.228e+09;3;125;1.23845e-05;-0.00424748
7.2478e+09;3;125;1.22484e-05;-0.00423542
7.2676e+09;3;125;1.21142e-05;-0.00422343
7.2874e+09;3;125;1.19818e-05;-0.00421151
7.3072e+09;3;125;1.18513e-05;-0.00419965
7.327e+09;3;125;1.17225e-05;-0.00418786
7.3468e+09;3;125;1.15954e-05;-0.00417614
7.3666e+09;3;125;1.14701e-05;-0.00416449
7.3864e+09;3;125;1.13465e-05;-0.0041529
7.4062e+09;3;125;1.12245e-05;-0.00414138
7.426e+09;3;125;1.11042e-05;-0.00412992
7.4458e+09;3;125;1.09855e-05;-0.00411853
7.4656e+09;3;125;1.08684e-05;-0.0041072
7.4854e+09;3;125;1.07528e-05;-0.00409593
7.5052e+09;3;125;1.06388e-05;-0.00408473
7.525e+09;3;125;1.05262e-05;-0.00407359
7.5448e+09;3;125;1.04152e-05;-0.00406251
7.5646e+09;3;125;1.03056e-05;-0.00405149
7.5844e+09;3;125;1.01975e-05;-0.00404053
7.6042e+09;3;125;1.00908e-05;-0.00402963
7.624e+09;3;125;9.98543e-06;-0.00401879
7.6438e+09;3;125;9.88148e-06;-0.00400801
7.6636e+09;3;125;9.77888e-06;-0.00399729
7.6834e+09;3;125;9.67761e-06;-0.00398662
7.7032e+09;3;125;9.57765e-06;-0.00397602
7.723e+09;3;125;9.47897e-06;-0.00396547
7.7428e+09;3;125;9.38157e-06;-0.00395498
7.7626e+09;3;125;9.28542e-06;-0.00394454
7.7824e+09;3;125;9.1905e-06;-0.00393416
7.8022e+09;3;125;9.09679e-06;-0.00392384
7.822e+09;3;125;9.00427e-06;-0.00391357
7.8418e+09;3;125;8.91293e-06;-0.00390335
7.8616e+09;3;125;8.82274e-06;-0.00389319
7.8814e+09;3;125;8.7337e-06;-0.00388308
7.9012e+09;3;125;8.64578e-06;-0.00387302
7.921e+09;3;125;8.55896e-06;-0.00386302
7.9408e+09;3;125;8.47323e-06;-0.00385307
7.9606e+09;3;125;8.38857e-06;-0.00384317
7.9804e+09;3;125;8.30497e-06;-0.00383333
8.0002e+09;3;125;8.22241e-06;-0.00382353
8.02e+09;3;125;8.14087e-06;-0.00381379
8.0398e+09;3;125;8.06035e-06;-0.00380409
8.0596e+09;3;125;7.98082e-06;-0.00379445
8.0794e+09;3;125;7.90227e-06;-0.00378485
8.0992e+09;3;125;7.82468e-06;-0.0037753
8.119e+09;3;125;7.74805e-06;-0.00376581
8.1388e+09;3;125;7.67235e-06;-0.00375636
8.1586e+09;3;125;7.59758e-06;-0.00374695
8.1784e+09;3;125;7.52371e-06;-0.0037376
8.1982e+09;3;125;7.45074e-06;-0.00372829
8.218e+09;3;125;7.37866e-06;-0.00371903
8.2378e+09;3;125;7.30745e-06;-0.00370982
8.2576e+09;3;125;7.23709e-06;-0.00370065
8.2774e+09;3;125;7.16759e-06;-0.00369153
